PV power,Direct-in-plane,Sun Height,Air Temperature,Wind speed,month,day,hour_minute
138.3,182.15,32.87,16.81,1.79,6,26,8
128.91,171.51,41.75,17.88,2.62,6,26,9
102.42,140.08,49.93,18.11,3.1,6,26,10
271.94,341.73,56.51,18.23,3.1,6,26,11
532.02,667.44,60.16,18.84,2.9,6,26,12
401.73,501.48,59.69,18.75,2.97,6,26,13
180.73,232.57,55.27,18.15,3.79,6,26,14
57.25,85.31,48.25,17.14,4.41,6,26,15
145.53,188.58,39.85,15.4,4.07,6,26,16
128.72,168.46,30.9,14.17,3.86,6,26,17
33.26,54.78,21.89,13.83,4.41,6,26,18
7.6,19.9,13.19,13.47,3.52,6,26,19
0.0,3.32,5.14,13.35,3.79,6,26,20
17.4,33.99,6.76,12.89,1.59,6,27,5
65.41,96.71,14.98,13.02,2.14,6,27,6
117.71,156.48,23.78,13.34,1.93,6,27,7
56.15,82.61,32.81,12.84,2.9,6,27,8
122.41,159.84,41.7,12.44,3.24,6,27,9
60.13,87.1,49.88,12.18,3.38,6,27,10
230.74,284.8,56.46,12.52,3.45,6,27,11
150.66,193.06,60.12,13.71,4.34,6,27,12
359.06,436.04,59.66,14.49,4.97,6,27,13
304.35,371.76,55.26,14.89,5.52,6,27,14
394.91,474.98,48.24,14.07,5.93,6,27,15
111.29,147.27,39.86,13.57,5.59,6,27,16
239.57,303.98,30.9,13.1,5.45,6,27,17
91.86,125.01,21.89,12.17,5.24,6,27,18
46.34,70.47,13.19,12.11,5.24,6,27,19
9.34,22.38,5.13,11.41,5.45,6,27,20
18.28,34.82,6.7,10.46,5.86,6,28,5
62.05,90.28,14.92,10.66,6.0,6,28,6
161.8,207.82,23.72,10.92,5.72,6,28,7
211.82,260.48,32.75,11.29,5.03,6,28,8
237.89,290.36,41.63,11.98,5.45,6,28,9
74.07,103.27,49.81,12.04,6.28,6,28,10
176.81,221.8,56.4,12.9,6.21,6,28,11
197.11,245.14,60.07,13.23,6.9,6,28,12
169.7,213.72,59.63,13.18,6.97,6,28,13
324.16,390.58,55.24,13.0,6.41,6,28,14
280.69,340.73,48.23,13.44,6.9,6,28,15
175.83,221.03,39.85,13.49,6.76,6,28,16
133.68,172.96,30.9,13.3,6.55,6,28,17
16.21,32.33,21.89,12.99,6.76,6,28,18
23.11,41.45,13.18,12.23,6.62,6,28,19
11.58,25.7,5.12,11.9,6.21,6,28,20
0.37,6.63,6.64,11.42,6.0,6,29,5
67.28,99.54,14.85,11.37,5.93,6,29,6
43.23,66.45,23.65,11.33,6.28,6,29,7
63.52,90.69,32.68,11.53,6.55,6,29,8
98.13,131.1,41.57,12.03,6.48,6,29,9
73.24,102.37,49.75,12.11,5.72,6,29,10
114.23,149.96,56.34,12.62,6.28,6,29,11
110.99,146.37,60.02,12.94,6.83,6,29,12
119.37,156.25,59.59,13.23,6.34,6,29,13
208.0,257.38,55.22,12.94,6.48,6,29,14
250.13,305.47,48.22,12.99,6.34,6,29,15
254.01,310.5,39.84,12.85,5.52,6,29,16
148.59,190.34,30.89,13.11,6.0,6,29,17
22.92,41.31,21.88,12.77,4.69,6,29,18
3.62,13.26,13.17,12.36,4.0,6,29,19
0.0,3.32,5.11,12.12,3.52,6,29,20
17.63,33.99,6.56,10.49,1.79,6,30,5
65.95,96.73,14.78,10.57,1.72,6,30,6
140.77,182.96,23.58,10.7,1.86,6,30,7
194.68,242.73,32.61,11.14,1.93,6,30,8
160.39,203.51,41.49,11.37,1.59,6,30,9
195.0,244.42,49.68,11.83,1.31,6,30,10
353.1,434.26,56.27,12.38,0.97,6,30,11
350.84,433.17,59.96,12.91,0.9,6,30,12
158.57,203.84,59.54,13.46,0.9,6,30,13
232.86,292.1,55.19,13.72,0.83,6,30,14
202.02,256.15,48.2,14.25,0.69,6,30,15
213.12,270.13,39.83,14.55,0.48,6,30,16
199.32,256.87,30.88,14.58,0.83,6,30,17
68.32,98.07,21.86,14.3,1.1,6,30,18
10.84,24.87,13.15,14.29,1.1,6,30,19
6.02,17.41,5.08,13.91,1.38,6,30,20
3.18,12.44,6.49,11.32,2.07,7,1,5
41.61,64.82,14.71,11.41,2.0,7,1,6
78.4,108.53,23.5,11.33,2.0,7,1,7
167.34,211.53,32.53,11.67,2.07,7,1,8
229.25,283.48,41.42,12.38,2.34,7,1,9
167.54,212.82,49.6,12.85,2.21,7,1,10
384.3,469.64,56.19,13.1,2.07,7,1,11
650.14,811.86,59.89,13.7,2.0,7,1,12
591.23,735.81,59.49,14.04,1.86,7,1,13
418.76,515.35,55.15,14.12,1.79,7,1,14
124.73,164.33,48.17,14.21,1.59,7,1,15
246.82,307.9,39.81,13.97,1.52,7,1,16
189.03,242.35,30.86,14.07,1.52,7,1,17
110.98,155.65,21.84,14.48,1.45,7,1,18
20.95,38.96,13.13,14.19,1.79,7,1,19
10.33,24.04,5.06,13.51,2.0,7,1,20
8.31,20.73,6.4,9.68,2.0,7,2,5
67.07,99.74,14.62,9.93,2.48,7,2,6
162.56,210.06,23.42,10.94,3.24,7,2,7
412.23,499.76,32.45,11.84,3.31,7,2,8
578.17,699.29,41.34,12.86,3.31,7,2,9
526.09,639.41,49.52,13.91,3.38,7,2,10
585.31,718.37,56.11,14.64,3.31,7,2,11
321.32,395.89,59.81,15.13,3.03,7,2,12
441.98,543.34,59.43,15.52,2.97,7,2,13
407.69,500.03,55.1,15.74,3.38,7,2,14
419.71,514.58,48.14,15.94,3.38,7,2,15
209.04,263.78,39.78,15.97,3.31,7,2,16
98.94,134.69,30.84,16.12,3.66,7,2,17
83.2,116.36,21.82,15.63,2.97,7,2,18
3.56,13.26,13.1,14.94,2.62,7,2,19
7.57,19.9,5.02,14.19,2.28,7,2,20
0.36,6.63,6.32,12.54,4.41,7,3,5
26.36,45.8,14.54,12.88,4.34,7,3,6
105.8,141.69,23.33,13.28,4.55,7,3,7
104.92,140.08,32.37,13.6,4.48,7,3,8
157.99,201.72,41.25,14.06,4.48,7,3,9
173.87,220.35,49.43,14.75,5.59,7,3,10
138.2,179.59,56.03,15.38,5.86,7,3,11
167.44,213.72,59.73,15.58,5.66,7,3,12
252.01,312.17,59.36,15.64,5.38,7,3,13
138.75,180.49,55.05,15.4,4.83,7,3,14
246.81,306.0,48.1,15.5,4.83,7,3,15
217.44,272.17,39.75,15.4,4.34,7,3,16
91.71,125.71,30.81,15.36,3.93,7,3,17
33.7,55.67,21.79,15.34,3.45,7,3,18
3.09,12.44,13.07,15.38,3.38,7,3,19
0.68,7.46,4.98,15.2,3.31,7,3,20
0.36,6.63,6.23,13.37,3.03,7,4,5
4.75,15.27,14.45,13.32,2.55,7,4,6
100.33,135.65,23.24,13.54,2.76,7,4,7
158.34,202.24,32.28,13.81,3.66,7,4,8
93.71,127.51,41.16,14.25,3.72,7,4,9
101.09,136.49,49.34,14.85,3.66,7,4,10
140.59,183.18,55.93,15.51,3.31,7,4,11
314.49,388.22,59.64,16.33,3.93,7,4,12
462.2,565.13,59.29,17.03,5.03,7,4,13
267.7,332.76,55.0,16.96,4.83,7,4,14
206.72,260.88,48.06,16.56,4.48,7,4,15
166.6,213.87,39.71,16.52,4.76,7,4,16
109.77,147.69,30.77,16.81,5.17,7,4,17
10.88,25.14,21.75,16.89,5.38,7,4,18
3.06,12.44,13.03,16.86,5.79,7,4,19
0.0,3.32,4.94,16.56,6.07,7,4,20
11.63,25.7,6.13,11.03,5.03,7,5,5
61.5,90.43,14.35,11.09,4.62,7,5,6
134.57,174.78,23.15,11.41,5.72,7,5,7
324.33,390.22,32.18,11.87,6.14,7,5,8
90.07,122.12,41.06,12.62,6.28,7,5,9
462.33,550.81,49.24,13.68,7.1,7,5,10
856.21,1034.21,55.84,14.18,7.59,7,5,11
587.65,701.48,59.55,14.25,8.0,7,5,12
317.93,384.4,59.21,14.41,8.55,7,5,13
456.34,544.98,54.93,14.43,8.14,7,5,14
188.74,236.55,48.0,14.54,7.93,7,5,15
314.63,379.64,39.67,13.65,8.34,7,5,16
256.34,326.59,30.73,13.48,6.83,7,5,17
108.83,157.71,21.71,13.55,7.24,7,5,18
35.39,57.2,12.98,12.86,6.28,7,5,19
6.59,18.24,4.88,12.51,5.72,7,5,20
15.23,30.67,6.03,10.17,3.86,7,6,5
64.35,96.62,14.25,10.57,3.31,7,6,6
122.01,159.66,23.05,11.2,5.03,7,6,7
169.91,213.63,32.08,12.14,4.76,7,6,8
222.11,274.28,40.96,12.85,4.14,7,6,9
123.4,161.63,49.14,13.74,4.21,7,6,10
248.25,307.2,55.73,14.36,3.86,7,6,11
339.38,415.37,59.45,14.56,3.52,7,6,12
208.24,261.66,59.12,15.21,3.86,7,6,13
490.93,599.59,54.86,15.56,3.93,7,6,14
331.64,407.04,47.95,15.72,3.93,7,6,15
455.72,559.17,39.62,15.76,3.86,7,6,16
263.91,347.77,30.68,15.42,3.79,7,6,17
105.29,144.15,21.66,14.78,3.52,7,6,18
31.87,53.06,12.93,13.88,3.24,7,6,19
7.62,19.9,4.83,13.12,2.83,7,6,20
5.11,15.75,5.92,11.07,2.21,7,7,5
11.23,25.14,14.15,11.15,2.28,7,7,6
55.16,80.82,22.95,10.84,2.28,7,7,7
46.18,70.04,31.98,10.87,2.55,7,7,8
116.17,151.76,40.86,11.0,3.03,7,7,9
80.98,111.35,49.03,11.5,3.31,7,7,10
82.38,113.14,55.62,11.89,3.38,7,7,11
119.18,156.25,59.34,12.73,3.45,7,7,12
313.26,382.94,59.02,13.6,3.31,7,7,13
296.46,363.84,54.78,14.42,3.66,7,7,14
125.76,165.23,47.88,14.8,3.72,7,7,15
138.11,179.62,39.56,14.96,4.0,7,7,16
51.24,77.22,30.63,14.64,3.66,7,7,17
20.03,37.71,21.61,14.34,3.59,7,7,18
9.19,22.38,12.87,14.13,3.1,7,7,19
0.05,5.8,4.76,13.91,2.9,7,7,20
0.36,6.63,5.81,12.63,0.55,7,8,5
26.31,45.8,14.04,12.65,0.28,7,8,6
120.59,161.06,22.84,12.73,0.21,7,8,7
120.63,159.26,31.88,12.83,0.21,7,8,8
125.93,165.23,40.75,13.03,0.9,7,8,9
140.4,182.29,48.92,13.41,1.17,7,8,10
123.51,162.53,55.51,13.51,1.31,7,8,11
148.22,191.27,59.23,13.61,1.72,7,8,12
162.32,207.43,58.92,13.64,2.28,7,8,13
129.08,168.82,54.7,13.66,2.07,7,8,14
121.92,160.74,47.81,13.74,1.52,7,8,15
126.28,166.12,39.5,14.27,1.72,7,8,16
60.77,88.9,30.57,14.63,1.79,7,8,17
33.77,55.67,21.55,14.6,1.59,7,8,18
17.83,34.82,12.81,14.83,2.07,7,8,19
0.0,3.32,4.69,14.8,2.14,7,8,20
0.0,4.15,5.69,12.04,2.97,7,9,5
28.59,48.49,13.93,11.89,3.17,7,9,6
64.02,91.59,22.73,11.8,3.17,7,9,7
76.95,106.86,31.76,11.97,3.24,7,9,8
207.14,256.86,40.64,12.23,3.38,7,9,9
220.89,273.38,48.8,12.74,3.59,7,9,10
386.56,468.26,55.39,13.34,3.66,7,9,11
250.11,309.47,59.11,14.2,3.59,7,9,12
247.98,308.31,58.82,15.06,3.45,7,9,13
421.0,516.37,54.61,15.84,3.38,7,9,14
621.48,767.64,47.74,16.34,3.31,7,9,15
455.6,562.54,39.43,16.59,3.45,7,9,16
247.67,323.29,30.51,16.78,3.66,7,9,17
108.44,156.32,21.48,16.31,3.66,7,9,18
49.68,75.44,12.74,14.95,3.52,7,9,19
3.12,12.44,4.61,14.02,3.52,7,9,20
13.55,28.19,5.57,8.63,2.55,7,10,5
43.96,82.53,13.81,9.14,2.28,7,10,6
199.65,264.08,22.61,9.99,3.38,7,10,7
366.48,441.73,31.65,11.19,4.0,7,10,8
471.25,564.47,40.52,12.35,4.0,7,10,9
215.88,268.13,48.68,13.31,3.86,7,10,10
337.57,411.12,55.26,13.75,3.66,7,10,11
800.45,1002.94,58.98,14.13,3.24,7,10,12
204.85,257.18,58.7,14.43,3.31,7,10,13
319.17,392.5,54.51,14.88,3.1,7,10,14
338.23,415.58,47.66,15.36,3.17,7,10,15
332.36,410.06,39.36,15.32,2.9,7,10,16
209.49,268.16,30.44,15.23,2.83,7,10,17
60.7,88.9,21.41,15.16,2.83,7,10,18
23.45,42.28,12.66,14.32,2.83,7,10,19
0.0,3.32,4.53,13.57,2.48,7,10,20
11.25,24.87,5.45,7.58,1.31,7,11,5
36.36,76.61,13.69,8.46,0.76,7,11,6
174.14,229.58,22.49,10.8,0.41,7,11,7
203.5,256.02,31.53,11.97,0.28,7,11,8
311.22,385.01,40.4,13.33,0.69,7,11,9
269.01,334.88,48.56,14.16,1.17,7,11,10
487.5,606.26,55.13,14.51,1.31,7,11,11
526.1,657.18,58.85,15.21,1.59,7,11,12
604.18,760.83,58.58,15.74,1.79,7,11,13
384.14,476.92,54.41,16.38,2.07,7,11,14
407.46,505.62,47.57,16.76,2.21,7,11,15
265.62,333.62,39.28,16.78,2.07,7,11,16
208.73,270.42,30.36,16.89,1.79,7,11,17
107.85,157.95,21.33,16.71,1.1,7,11,18
49.19,75.44,12.58,16.24,0.76,7,11,19
6.99,19.07,4.44,15.42,1.24,7,11,20
0.73,7.46,5.32,9.79,1.86,7,12,5
55.35,82.82,13.56,10.56,1.66,7,12,6
104.47,139.92,22.37,11.72,2.0,7,12,7
165.42,209.56,31.41,12.28,2.62,7,12,8
260.75,319.33,40.28,12.74,3.17,7,12,9
169.82,214.98,48.43,13.15,3.52,7,12,10
208.62,260.73,54.99,14.19,4.0,7,12,11
339.75,415.51,58.72,14.74,3.79,7,12,12
187.31,237.96,58.45,16.09,4.21,7,12,13
401.8,493.46,54.3,16.96,4.14,7,12,14
323.47,400.03,47.47,17.57,4.28,7,12,15
293.09,364.88,39.19,17.69,4.21,7,12,16
109.31,147.74,30.28,17.41,4.0,7,12,17
48.43,74.53,21.25,17.14,4.0,7,12,18
16.52,33.16,12.49,16.16,3.45,7,12,19
0.0,2.49,4.35,15.6,3.17,7,12,20
1.04,8.29,5.19,14.73,3.1,7,13,5
8.61,21.55,13.43,14.81,3.03,7,13,6
43.08,67.35,22.25,14.96,2.9,7,13,7
81.06,113.14,31.28,15.14,3.24,7,13,8
257.2,318.57,40.15,15.21,3.31,7,13,9
253.89,315.77,48.29,15.42,3.03,7,13,10
378.05,465.04,54.85,15.72,2.9,7,13,11
555.68,687.39,58.57,16.05,3.03,7,13,12
498.63,613.81,58.32,16.05,3.24,7,13,13
199.41,252.95,54.18,16.37,3.31,7,13,14
197.77,250.72,47.37,16.3,3.52,7,13,15
287.08,355.6,39.1,15.99,3.66,7,13,16
74.13,105.06,30.19,15.65,4.0,7,13,17
28.8,49.39,21.16,15.2,3.52,7,13,18
37.55,60.52,12.4,15.16,3.03,7,13,19
4.03,14.09,4.25,14.7,2.76,7,13,20
11.03,24.87,5.05,11.27,2.34,7,14,5
50.92,77.07,13.3,11.35,2.69,7,14,6
183.17,244.34,22.12,11.76,3.31,7,14,7
199.1,248.22,31.15,12.78,3.93,7,14,8
87.42,119.43,40.02,12.78,3.59,7,14,9
40.69,63.76,48.15,12.64,3.86,7,14,10
162.16,205.63,54.71,12.86,4.21,7,14,11
107.42,142.78,58.42,13.11,4.0,7,14,12
163.2,207.43,58.18,13.5,4.14,7,14,13
215.76,267.97,54.06,13.6,4.55,7,14,14
89.44,122.12,47.26,13.76,4.83,7,14,15
127.35,166.12,39.0,13.93,5.17,7,14,16
53.73,79.92,30.1,13.66,3.72,7,14,17
23.53,42.2,21.07,13.38,3.72,7,14,18
2.7,11.61,12.3,12.85,3.52,7,14,19
0.0,2.49,4.14,12.6,3.45,7,14,20
0.0,4.15,4.91,11.91,3.52,7,15,5
20.27,37.71,13.16,12.13,3.45,7,15,6
161.59,212.72,21.98,12.63,5.03,7,15,7
121.2,158.59,31.02,13.13,4.55,7,15,8
450.44,541.58,39.88,13.86,4.48,7,15,9
442.47,534.94,48.01,14.73,4.55,7,15,10
501.01,609.44,54.55,15.67,4.62,7,15,11
344.62,423.21,58.27,16.52,4.69,7,15,12
529.85,650.37,58.03,17.19,4.62,7,15,13
562.52,692.49,53.93,17.82,4.62,7,15,14
378.18,465.92,47.15,18.05,4.55,7,15,15
337.72,417.91,38.9,17.86,4.76,7,15,16
175.18,226.74,30.0,17.33,4.76,7,15,17
94.63,131.86,20.97,16.7,4.14,7,15,18
23.89,43.11,12.19,15.88,3.59,7,15,19
0.0,4.15,4.03,15.25,3.45,7,15,20
4.06,14.09,4.77,13.51,2.48,7,16,5
48.81,75.23,13.02,13.91,3.59,7,16,6
116.98,157.02,21.84,14.38,2.76,7,16,7
176.49,224.82,30.88,14.95,2.9,7,16,8
312.02,383.3,39.74,15.3,3.17,7,16,9
206.0,260.15,47.86,15.97,3.24,7,16,10
269.29,334.92,54.4,16.37,3.66,7,16,11
340.61,420.67,58.11,16.88,3.79,7,16,12
665.5,829.09,57.88,17.78,4.14,7,16,13
423.33,522.42,53.79,18.32,4.34,7,16,14
593.37,733.2,47.03,18.73,4.48,7,16,15
359.04,445.85,38.79,18.75,4.55,7,16,16
144.49,190.43,29.89,18.44,4.55,7,16,17
103.8,152.09,20.86,17.74,4.0,7,16,18
31.89,53.89,12.08,17.7,3.24,7,16,19
5.42,16.58,3.91,16.8,2.9,7,16,20
0.0,3.32,4.62,13.76,3.03,7,17,5
48.63,75.45,12.88,13.98,3.79,7,17,6
130.57,174.49,21.7,14.91,4.34,7,17,7
174.64,222.41,30.74,15.5,4.48,7,17,8
220.62,276.17,39.59,16.3,4.76,7,17,9
141.65,184.98,47.71,16.64,4.34,7,17,10
143.07,186.78,54.24,16.87,4.55,7,17,11
119.97,159.84,57.94,17.14,4.83,7,17,12
171.85,220.9,57.72,17.27,4.48,7,17,13
140.99,184.98,53.65,17.75,4.76,7,17,14
177.57,227.85,46.9,17.81,4.97,7,17,15
183.84,235.25,38.67,17.41,4.0,7,17,16
108.61,146.87,29.78,17.26,3.72,7,17,17
12.08,26.94,20.75,17.08,3.66,7,17,18
2.2,10.78,11.97,16.84,3.72,7,17,19
0.03,5.8,3.78,16.48,3.59,7,17,20
0.0,3.32,4.46,14.34,1.59,7,18,5
3.7,13.47,12.73,13.98,1.38,7,18,6
67.03,95.99,21.56,13.38,2.07,7,18,7
30.5,51.18,30.6,13.06,2.07,7,18,8
131.8,171.51,39.45,13.17,2.34,7,18,9
506.89,619.04,47.56,13.18,2.21,7,18,10
682.44,851.59,54.07,13.75,2.21,7,18,11
645.76,805.42,57.77,14.91,2.48,7,18,12
759.13,963.07,57.55,15.87,2.55,7,18,13
732.65,927.44,53.5,16.83,2.62,7,18,14
518.1,643.63,46.77,17.45,2.69,7,18,15
300.31,375.2,38.55,17.47,2.83,7,18,16
199.5,258.22,29.66,17.05,2.97,7,18,17
101.6,149.91,20.63,16.41,2.9,7,18,18
44.05,68.81,11.84,15.8,2.55,7,18,19
5.48,16.58,3.65,14.86,2.48,7,18,20
8.35,20.73,4.31,9.03,1.66,7,19,5
34.94,70.48,12.58,9.41,1.45,7,19,6
194.21,261.6,21.41,10.55,2.62,7,19,7
374.0,455.99,30.45,11.61,2.34,7,19,8
547.92,669.12,39.3,12.82,2.14,7,19,9
701.91,878.15,47.4,14.13,2.14,7,19,10
754.63,956.58,53.9,15.21,2.34,7,19,11
641.86,805.19,57.59,15.97,2.48,7,19,12
720.2,914.25,57.38,16.68,2.55,7,19,13
726.5,921.0,53.35,17.1,2.62,7,19,14
513.24,638.18,46.63,17.27,2.55,7,19,15
441.94,550.63,38.42,17.02,2.41,7,19,16
258.62,343.2,29.54,16.67,2.14,7,19,17
99.71,150.6,20.5,16.45,1.93,7,19,18
28.33,48.91,11.71,15.61,1.79,7,19,19
4.5,14.92,3.51,14.89,1.52,7,19,20
7.27,19.07,4.15,8.59,0.9,7,20,5
32.75,68.2,12.43,9.44,0.48,7,20,6
195.13,267.71,21.26,10.97,0.55,7,20,7
391.69,485.2,30.3,11.73,0.69,7,20,8
582.82,730.11,39.14,12.82,0.62,7,20,9
671.96,865.21,47.23,13.96,0.41,7,20,10
724.22,955.26,53.73,15.32,0.34,7,20,11
235.23,298.08,57.4,16.37,1.1,7,20,12
492.24,621.39,57.2,16.56,1.03,7,20,13
690.66,886.37,53.19,16.82,1.52,7,20,14
530.89,664.47,46.49,17.25,2.0,7,20,15
336.44,421.04,38.29,17.14,1.86,7,20,16
124.52,166.08,29.41,16.94,2.14,7,20,17
83.73,118.12,20.37,16.46,2.28,7,20,18
6.96,19.07,11.58,15.95,1.24,7,20,19
0.0,2.49,3.37,15.28,1.03,7,20,20
4.64,14.92,3.98,10.12,1.31,7,21,5
33.46,67.72,12.27,10.18,0.97,7,21,6
188.41,259.34,21.11,12.04,0.97,7,21,7
381.29,473.23,30.15,13.01,1.03,7,21,8
372.18,460.03,38.98,14.04,0.83,7,21,9
552.8,693.77,47.07,14.92,1.03,7,21,10
500.94,627.19,53.55,15.64,1.24,7,21,11
796.31,1043.12,57.22,16.57,1.45,7,21,12
751.78,977.36,57.02,17.35,1.59,7,21,13
696.22,893.08,53.02,18.18,1.93,7,21,14
550.39,693.01,46.34,18.97,2.28,7,21,15
411.93,518.3,38.15,18.93,2.21,7,21,16
222.69,293.37,29.27,18.83,1.93,7,21,17
68.97,129.43,20.24,18.65,1.72,7,21,18
41.46,66.32,11.44,18.24,1.17,7,21,19
3.5,13.26,3.22,17.17,0.97,7,21,20
0.0,4.97,3.82,12.34,2.62,7,22,5
4.77,15.27,12.11,12.53,2.97,7,22,6
64.94,93.31,20.95,13.15,3.03,7,22,7
99.57,134.0,29.99,13.66,3.86,7,22,8
73.93,104.16,38.82,14.19,4.34,7,22,9
123.69,162.53,46.9,14.7,4.62,7,22,10
152.79,196.65,53.36,15.13,4.55,7,22,11
230.88,288.22,57.02,15.46,4.0,7,22,12
207.11,261.21,56.83,16.23,4.28,7,22,13
327.28,404.92,52.84,17.11,3.66,7,22,14
190.38,243.69,46.18,18.05,3.86,7,22,15
96.18,132.9,38.0,18.72,3.66,7,22,16
174.5,228.9,29.13,19.15,3.38,7,22,17
97.94,142.5,20.09,19.24,3.17,7,22,18
40.39,64.67,11.29,17.44,2.83,7,22,19
0.0,1.66,3.07,16.58,2.48,7,22,20
0.0,2.49,3.64,13.56,2.28,7,23,5
26.2,45.8,11.95,13.98,3.31,7,23,6
67.47,96.91,20.79,14.41,2.14,7,23,7
268.19,333.44,29.83,14.62,2.34,7,23,8
320.56,393.35,38.66,14.75,2.55,7,23,9
287.74,354.87,46.72,14.95,2.9,7,23,10
421.62,514.62,53.17,15.78,4.0,7,23,11
228.77,287.35,56.82,16.79,4.14,7,23,12
436.26,536.34,56.63,17.05,3.93,7,23,13
266.29,332.89,52.66,17.48,3.72,7,23,14
251.99,316.24,46.01,17.75,3.59,7,23,15
194.86,248.76,37.85,17.66,3.52,7,23,16
140.45,185.19,28.98,17.19,3.17,7,23,17
79.11,112.57,19.94,16.81,2.69,7,23,18
32.12,53.89,11.14,16.16,2.41,7,23,19
0.34,6.63,2.9,15.71,2.0,7,23,20
0.0,4.97,3.47,12.38,1.31,7,24,5
29.82,50.39,11.78,12.59,1.52,7,24,6
55.21,81.71,20.63,13.26,1.86,7,24,7
167.64,213.81,29.67,14.07,2.62,7,24,8
256.63,317.53,38.49,14.96,3.17,7,24,9
266.26,330.01,46.54,15.85,3.66,7,24,10
374.3,460.1,52.98,16.9,4.0,7,24,11
89.42,123.92,56.62,17.06,3.79,7,24,12
177.65,227.18,56.43,16.35,3.66,7,24,13
66.64,96.08,52.48,15.64,4.41,7,24,14
97.74,132.9,45.84,15.55,4.0,7,24,15
80.0,112.25,37.69,16.18,4.28,7,24,16
166.14,215.9,28.83,16.89,4.07,7,24,17
16.47,33.22,19.79,17.25,3.59,7,24,18
3.5,13.26,10.98,17.47,3.24,7,24,19
0.0,1.66,2.74,16.94,3.24,7,24,20
0.36,6.63,3.29,13.61,2.83,7,25,5
36.01,58.62,11.61,13.48,2.69,7,25,6
72.13,102.26,20.46,13.87,2.83,7,25,7
91.33,124.82,29.5,14.15,2.83,7,25,8
102.77,138.29,38.32,14.48,3.38,7,25,9
160.18,205.16,46.36,14.73,3.72,7,25,10
183.76,233.92,52.78,15.89,3.52,7,25,11
108.13,145.47,56.41,15.94,3.31,7,25,12
120.5,159.84,56.22,15.49,2.76,7,25,13
67.43,96.98,52.28,15.01,2.28,7,25,14
144.82,188.57,45.67,15.64,2.48,7,25,15
223.6,279.48,37.53,14.89,3.24,7,25,16
111.35,148.55,28.67,14.59,3.38,7,25,17
91.56,140.68,19.63,14.67,3.1,7,25,18
35.78,58.03,10.81,14.07,3.45,7,25,19
0.69,7.46,2.56,13.55,3.24,7,25,20
0.0,4.15,3.11,11.94,3.66,7,26,5
30.61,51.28,11.44,12.32,3.59,7,26,6
119.4,159.59,20.29,12.82,3.79,7,26,7
260.24,320.4,29.33,13.34,3.66,7,26,8
191.69,240.92,38.14,14.23,3.79,7,26,9
206.82,259.09,46.17,14.77,4.07,7,26,10
437.22,531.64,52.58,15.17,4.14,7,26,11
375.95,460.18,56.19,15.94,4.14,7,26,12
323.9,399.26,56.01,16.62,4.28,7,26,13
163.67,211.02,52.09,16.74,3.93,7,26,14
486.78,595.35,45.49,16.52,4.0,7,26,15
187.98,238.65,37.36,16.01,3.93,7,26,16
88.56,122.12,28.5,15.42,3.38,7,26,17
19.96,37.71,19.47,14.91,2.9,7,26,18
4.02,14.09,10.64,15.06,2.55,7,26,19
0.0,3.32,2.39,14.71,2.34,7,26,20
0.0,1.66,2.93,14.37,3.17,7,27,5
40.41,65.17,11.26,14.95,2.97,7,27,6
62.8,91.55,20.12,15.24,2.97,7,27,7
179.03,228.21,29.16,15.43,3.03,7,27,8
288.97,353.49,37.97,14.87,4.48,7,27,9
293.62,358.61,45.98,13.99,4.0,7,27,10
223.19,276.74,52.37,13.89,4.69,7,27,11
598.62,723.14,55.97,14.77,5.72,7,27,12
829.78,1018.23,55.79,15.35,5.93,7,27,13
619.32,749.14,51.88,16.03,6.41,7,27,14
532.71,643.95,45.3,16.57,6.28,7,27,15
253.74,314.53,37.18,16.01,5.31,7,27,16
181.14,233.17,28.33,15.99,5.17,7,27,17
52.5,79.02,19.29,15.62,4.34,7,27,18
37.0,59.69,10.47,14.8,4.55,7,27,19
0.0,0.83,2.2,14.22,4.21,7,27,20
0.0,4.15,2.74,10.86,3.1,7,28,5
42.46,67.08,11.08,10.88,3.17,7,28,6
175.91,237.3,19.95,11.71,3.86,7,28,7
216.14,267.19,28.99,12.43,4.48,7,28,8
456.91,547.88,37.79,13.35,4.48,7,28,9
438.68,529.24,45.79,13.97,4.21,7,28,10
762.11,940.24,52.16,14.58,4.21,7,28,11
697.72,858.67,55.75,14.91,4.21,7,28,12
391.22,476.95,55.56,15.15,4.07,7,28,13
429.73,523.87,51.67,15.5,4.0,7,28,14
322.2,395.42,45.1,15.75,4.0,7,28,15
236.29,294.71,37.0,15.63,3.93,7,28,16
160.56,207.68,28.16,15.41,4.0,7,28,17
60.11,88.23,19.12,15.04,3.66,7,28,18
30.52,51.4,10.28,14.17,3.45,7,28,19
0.0,0.83,2.01,13.68,2.97,7,28,20
0.0,0.83,2.55,10.08,0.83,7,29,5
2.31,10.78,10.9,10.38,0.83,7,29,6
35.82,57.47,19.77,10.96,0.9,7,29,7
86.66,118.53,28.81,11.91,1.24,7,29,8
198.65,248.24,37.6,12.32,1.86,7,29,9
200.64,250.64,45.59,12.47,2.28,7,29,10
295.12,360.82,51.94,12.68,2.55,7,29,11
221.54,274.88,55.52,12.43,2.48,7,29,12
243.73,300.38,55.33,12.68,3.03,7,29,13
193.26,242.29,51.45,12.84,2.69,7,29,14
158.11,201.41,44.9,12.96,3.24,7,29,15
