Discharge(Wh),Charge(Wh),Production(Wh),Consumption(Wh),Feed-in(Wh),From grid(Wh),State of Charge(%),Month,Day,Hour
6.4,7.93,0.0,2563.69,0.0,2565.22,3.0,1,16,18
0.0,7.88,0.0,578.02,0.0,585.9,2.0,1,16,19
0.0,7.96,0.0,51.07,0.0,59.03,2.0,1,16,20
0.0,8.459999999999999,0.0,14.040000000000001,0.0,22.5,2.0,1,16,21
0.0,7.9,0.0,24.580000000000002,0.0,32.48,2.0,1,16,22
0.0,7.86,0.0,41.56,0.0,49.42,2.0,1,16,23
0.0,7.800000000000001,0.0,17.25,0.0,25.05,2.0,1,17,0
0.0,7.800000000000001,0.0,48.71,0.0,56.51,2.0,1,17,1
0.0,7.800000000000001,0.0,15.75,0.0,23.55,1.0,1,17,2
0.0,8.01,0.0,45.88,0.0,53.89,1.0,1,17,3
0.0,7.800000000000001,0.0,16.92,0.0,24.72,1.0,1,17,4
0.0,7.800000000000001,0.0,15.0,0.0,22.8,1.0,1,17,5
0.0,7.800000000000001,0.0,47.69,0.0,55.49,1.0,1,17,6
0.0,7.92,0.0,14.48,0.0,22.4,1.0,1,17,7
0.0,8.18,0.0,972.1800000000001,0.0,980.36,1.0,1,17,8
0.11,4.68,5.91,1665.69,0.0,1664.35,0.0,1,17,9
0.08,0.49,167.16,1730.63,0.0,1563.88,0.0,1,17,10
0.03,62.91,240.77,1997.18,0.0,1819.29,0.0,1,17,11
0.0,0.65,93.57,1913.61,0.0,1820.69,1.0,1,17,12
0.06,0.26,501.95,1994.73,0.0,1492.98,0.0,1,17,13
0.03,0.38,623.15,2316.72,0.0,1693.92,0.0,1,17,14
0.0,0.51,173.5,3633.57,0.0,3460.58,0.0,1,17,15
0.13,65.82,3.85,5349.19,0.0,5411.03,0.0,1,17,16
0.0,7.82,0.0,4795.13,0.0,4802.95,0.0,1,17,17
0.0,7.800000000000001,0.0,5207.11,0.0,5214.91,0.0,1,17,18
0.0,7.800000000000001,0.0,5230.78,0.0,5238.58,0.0,1,17,19
0.0,72.26,0.24000000000000002,2347.93,0.0,2419.95,0.0,1,17,20
0.0,7.800000000000001,0.0,2065.33,0.0,2073.13,1.0,1,17,21
0.0,7.800000000000001,0.0,2107.97,0.0,2115.77,1.0,1,17,22
0.0,7.800000000000001,0.0,647.34,0.0,655.14,1.0,1,17,23
0.0,7.800000000000001,0.0,135.89,0.0,143.69,0.0,1,18,0
0.0,73.12,0.18,93.06,0.0,166.0,0.0,1,18,1
0.0,7.800000000000001,0.0,121.73,0.0,129.53,1.0,1,18,2
0.0,8.34,0.0,98.25,0.0,106.59,1.0,1,18,3
0.0,7.800000000000001,0.0,108.89,0.0,116.69,1.0,1,18,4
0.0,72.86,0.45999999999999996,102.16,0.0,174.56,1.0,1,18,5
0.0,7.800000000000001,0.0,100.67999999999999,0.0,108.48,1.0,1,18,6
0.0,8.36,0.0,105.57,0.0,113.93,1.0,1,18,7
0.0,7.27,0.05,2350.74,0.0,2357.96,1.0,1,18,8
0.0,119.76,294.63,540.4399999999999,0.0,365.57,1.0,1,18,9
42.4,642.7,1065.67,523.09,23.0,80.72,2.0,1,18,10
26.62,1022.75,1313.04,302.4,39.21,24.7,8.0,1,18,11
12.47,1054.95,1371.77,341.58,21.9,34.19,17.0,1,18,12
32.78,927.54,1230.8,332.59,31.65,28.2,29.0,1,18,13
68.71000000000001,693.65,940.75,310.01,24.99,19.19,38.0,1,18,14
327.41,236.02,513.01,648.8199999999999,33.43,77.85,44.0,1,18,15
306.56,15.39,81.66,400.92,18.34,46.660000000000004,42.0,1,18,16
453.53,0.0,1.1300000000000001,501.74,16.86,64.21,38.0,1,18,17
807.0,0.0,1.07,836.48,19.08,47.49,31.0,1,18,18
1307.79,0.78,3.04,1544.24,11.549999999999999,247.82,22.0,1,18,19
29.5,7.17,0.21000000000000002,777.9,0.0,755.36,4.0,1,18,20
0.0,7.800000000000001,0.0,763.37,0.0,771.17,4.0,1,18,21
0.0,7.800000000000001,0.0,699.1,0.0,706.9,4.0,1,18,22
0.0,7.800000000000001,0.0,627.02,0.0,634.82,4.0,1,18,23
0.0,7.800000000000001,0.0,469.42,0.0,477.22,4.0,1,19,0
0.0,7.800000000000001,0.0,461.44,0.0,469.24,4.0,1,19,1
0.0,7.800000000000001,0.0,490.73,0.0,498.53000000000003,4.0,1,19,2
0.0,8.01,0.0,465.755,0.0,473.765,3.0,1,19,3
0.0,7.800000000000001,0.0,491.58,0.0,499.38,3.0,1,19,4
0.0,7.800000000000001,0.0,476.75,0.0,484.55,3.0,1,19,5
0.0,7.84,0.0,506.44,0.0,514.28,3.0,1,19,6
0.0,8.06,0.0,574.21,0.0,582.27,3.0,1,19,7
0.0,7.220000000000001,0.0,493.7,0.0,500.92,3.0,1,19,8
1.23,149.78,176.67,288.78,0.0,260.66,2.0,1,19,9
211.57,485.53,841.15,656.66,10.540000000000001,100.01,4.0,1,19,10
138.98,654.0,1149.13,689.28,22.48,77.65,6.0,1,19,11
58.28,866.79,1089.7,283.92,19.759999999999998,22.49,11.0,1,19,12
98.01,443.41,626.7,284.73,23.200000000000003,26.63,19.0,1,19,13
212.68,237.57,477.25,488.45,17.63,53.72,23.0,1,19,14
883.54,35.53,204.23,1091.19,20.59,59.54,22.0,1,19,15
439.2,0.4,22.28,1487.91,5.38,1032.21,11.0,1,19,16
0.0,7.3100000000000005,0.05,751.42,0.0,758.6800000000001,5.0,1,19,17
0.0,7.800000000000001,0.0,299.25,0.0,307.05,5.0,1,19,18
0.0,7.800000000000001,0.0,26.17,0.0,33.97,4.0,1,19,19
0.0,7.82,0.0,50.33,0.0,58.15,4.0,1,19,20
0.0,7.800000000000001,0.0,44.01,0.0,51.81,4.0,1,19,21
0.0,7.800000000000001,0.0,23.080000000000002,0.0,30.88,4.0,1,19,22
0.0,8.01,0.0,48.505,0.0,56.515,4.0,1,19,23
0.0,7.800000000000001,0.0,31.36,0.0,39.16,4.0,1,20,0
0.0,7.800000000000001,0.0,34.89,0.0,42.69,4.0,1,20,1
0.0,7.800000000000001,0.0,47.74,0.0,55.54,3.0,1,20,2
0.0,8.01,0.0,17.465,0.0,25.475,3.0,1,20,3
0.0,7.800000000000001,0.0,48.18,0.0,55.98,3.0,1,20,4
0.0,7.800000000000001,0.0,49.77,0.0,57.57,3.0,1,20,5
0.0,75.99,0.32,19.4,0.0,95.07000000000001,3.0,1,20,6
0.0,8.120000000000001,0.0,47.68,0.0,55.8,3.0,1,20,7
0.0,8.54,0.0,15.14,0.0,23.68,3.0,1,20,8
0.0,166.24,173.01,45.58,0.55,39.36,3.0,1,20,9
0.0,333.2,364.29,38.33,1.07,8.31,5.0,1,20,10
0.0,403.96,413.92,14.45,1.05,5.54,8.0,1,20,11
0.0,276.54,313.23,43.78,3.5,10.59,11.0,1,20,12
0.0,224.23,226.7,4.18,0.8099999999999999,2.52,13.0,1,20,13
0.0,205.37,240.01,45.16,0.68,11.2,16.0,1,20,14
0.0,228.65,228.09,6.57,0.21000000000000002,7.34,17.0,1,20,15
24.85,574.69,21.16,51.44,0.28,580.4,19.0,1,20,16
0.0,1087.3899999999999,0.13,28.83,0.0,1116.09,24.0,1,20,17
0.0,1087.47,0.26,43.57,0.0,1130.78,34.0,1,20,18
0.0,1086.18,0.64,44.21,0.0,1129.75,45.0,1,20,19
0.0,1086.43,0.7,33.25,0.0,1118.98,55.0,1,20,20
0.0,1086.73,1.06,53.05,0.0,1138.72,66.0,1,20,21
0.0,1086.68,1.25,21.45,0.0,1106.88,76.0,1,20,22
0.0,1087.4,0.3,51.839999999999996,0.0,1138.94,87.0,1,20,23
0.0,1087.32,0.24,21.53,0.0,1108.61,95.0,1,21,0
12.129999999999999,682.03,0.26,53.269999999999996,0.0,722.91,95.0,1,21,1
0.0,7.800000000000001,0.0,17.47,0.0,25.27,100.0,1,21,2
34.89,5.23,0.31,55.135,0.0,25.745,100.0,1,21,3
0.0,7.800000000000001,0.0,16.720000000000002,0.0,24.52,99.0,1,21,4
30.990000000000002,5.07,0.0,51.83,0.0,25.91,99.0,1,21,5
0.0,8.24,0.0,16.32,0.0,24.56,99.0,1,21,6
30.98,5.28,0.07,50.49,0.0,24.72,98.0,1,21,7
0.0,7.62,0.0,14.700000000000001,0.0,22.32,98.0,1,21,8
16.02,11.58,27.87,47.44,0.09,15.22,97.0,1,21,9
0.0,176.29,175.82,6.48,0.36000000000000004,7.31,97.0,1,21,10
0.0,288.26,317.09000000000003,44.09,0.0,15.26,97.0,1,21,11
0.0,12.93,229.95,25.63,191.55,0.16,97.0,1,21,12
0.13,0.12,121.61,58.03,68.4,4.81,100.0,1,21,13
0.0,0.12,245.65,28.0,217.53,0.0,100.0,1,21,14
15.52,0.45,56.42,55.88,26.29,10.68,100.0,1,21,15
0.45,2.83,0.0,9.01,0.0,11.42,100.0,1,21,16
30.65,5.04,0.0,53.54,0.0,27.93,99.0,1,21,17
0.0,7.82,0.0,17.41,0.0,25.23,98.0,1,21,18
32.74,4.93,0.0,55.43,0.0,27.62,98.0,1,21,19
0.0,7.82,0.0,19.17,0.0,26.990000000000002,97.0,1,21,20
32.32,4.94,0.0,55.54,0.0,28.16,97.0,1,21,21
0.0,7.800000000000001,0.0,18.55,0.0,26.35,96.0,1,21,22
22.62,5.8500000000000005,0.03,45.15,0.0,28.35,96.0,1,21,23
7.3,7.0200000000000005,0.0,26.92,0.0,26.64,96.0,1,22,0
13.46,6.63,0.0,35.08,0.0,28.25,95.0,1,22,1
17.79,6.23,0.0,37.51,0.0,25.95,95.0,1,22,2
6.92,7.75,0.1,22.515,1.97,25.215,94.0,1,22,3
29.990000000000002,5.2,0.0,50.43,0.0,25.64,94.0,1,22,4
0.0,7.800000000000001,0.0,17.76,0.0,25.56,92.0,1,22,5
31.6,5.04,0.23,53.54,0.0,26.75,92.0,1,22,6
0.0,8.1,0.0,15.97,0.0,24.07,92.0,1,22,7
31.18,5.24,0.41000000000000003,52.55,0.0,26.2,91.0,1,22,8
0.53,7.79,7.13,10.14,0.03,10.3,91.0,1,22,9
0.13,76.72,114.43,50.379999999999995,0.27,12.81,90.0,1,22,10
0.0,576.8,577.46,4.72,0.4,4.46,91.0,1,22,11
0.05,285.26,1261.62,57.2,919.74,0.53,95.0,1,22,12
0.03,1.24,1102.02,31.21,1069.6,0.0,100.0,1,22,13
8.31,0.35,311.2,50.699999999999996,273.32,4.86,100.0,1,22,14
4.09,4.24,19.14,27.06,0.34,8.41,100.0,1,22,15
4.02,0.73,0.0,9.26,0.0,6.1000000000000005,99.0,1,22,16
28.79,5.32,0.0,48.79,0.0,25.32,99.0,1,22,17
0.0,7.82,0.0,16.85,0.0,24.669999999999998,98.0,1,22,18
32.05,4.94,0.0,55.0,0.0,27.89,98.0,1,22,19
0.0,7.800000000000001,0.0,18.23,0.0,26.03,97.0,1,22,20
31.39,4.94,0.03,53.09,0.0,26.61,97.0,1,22,21
0.0,7.800000000000001,0.0,18.53,0.0,26.33,97.0,1,22,22
31.71,4.94,0.0,55.16,0.0,28.39,96.0,1,22,23
0.0,7.84,0.0,19.55,0.0,27.39,96.0,1,23,0
12.82,6.67,0.0,33.519999999999996,0.0,27.37,95.0,1,23,1
18.63,6.08,0.0,38.949999999999996,0.0,26.4,95.0,1,23,2
0.0,8.01,0.0,19.32,0.0,27.330000000000002,95.0,1,23,3
31.93,5.04,0.11,55.55,0.0,28.55,94.0,1,23,4
0.0,7.800000000000001,0.0,18.21,0.0,26.01,94.0,1,23,5
31.259999999999998,5.38,0.03,54.34,0.0,28.43,92.0,1,23,6
0.0,8.3,0.0,15.870000000000001,0.0,24.17,92.0,1,23,7
22.740000000000002,6.59,0.07,42.449999999999996,0.0,26.23,92.0,1,23,8
10.9,3.25,0.19,23.53,0.0,15.8,91.0,1,23,9
0.44,14.69,15.38,13.95,0.0,12.82,91.0,1,23,10
6.22,82.92,114.87,47.29,0.52,9.64,90.0,1,23,11
0.13,45.83,47.42,12.45,0.03,10.76,91.0,1,23,12
18.59,21.91,42.13,51.87,2.31,15.370000000000001,91.0,1,23,13
0.0,67.65,67.05,15.21,0.0,15.81,91.0,1,23,14
21.83,8.1,10.22,37.68,0.17,13.9,91.0,1,23,15
13.81,0.16999999999999998,0.0,20.54,0.0,7.0600000000000005,90.0,1,23,16
0.18,7.55,0.0,15.930000000000001,0.0,23.3,90.0,1,23,17
31.56,4.91,0.0,54.36,0.0,27.71,89.0,1,23,18
0.0,7.86,0.0,19.93,0.0,27.79,89.0,1,23,19
33.08,4.96,0.0,57.17,0.0,29.05,89.0,1,23,20
0.0,7.800000000000001,0.0,16.380000000000003,0.0,24.18,88.0,1,23,21
6.72,7.23,0.0,25.060000000000002,0.0,25.57,88.0,1,23,22
23.65,5.59,0.05,43.1,0.0,24.99,87.0,1,23,23
0.0,7.800000000000001,0.0,17.240000000000002,0.0,25.04,87.0,1,24,0
32.73,4.8100000000000005,0.3,55.19,0.0,26.97,87.0,1,24,1
0.0,7.800000000000001,0.0,18.42,0.0,26.22,86.0,1,24,2
23.34,6.19,0.22,45.05,0.5,28.18,86.0,1,24,3
9.99,6.79,0.0,29.32,0.0,26.12,85.0,1,24,4
0.0,7.800000000000001,0.0,17.46,0.0,25.259999999999998,85.0,1,24,5
33.08,5.2,0.0,54.8,0.0,26.919999999999998,85.0,1,24,6
0.0,8.42,0.0,17.61,0.0,26.029999999999998,84.0,1,24,7
26.58,5.89,0.5800000000000001,47.49,0.0,26.22,84.0,1,24,8
5.69,29.419999999999998,34.1,20.14,0.08,9.85,83.0,1,24,9
0.0,212.35999999999999,211.61,4.6000000000000005,0.02,5.37,83.0,1,24,10
0.0,266.61,307.22,48.12,1.67,9.18,84.0,1,24,11
0.0,700.36,701.27,7.38,0.37,6.84,86.0,1,24,12
0.68,431.05,466.82,45.08,3.19,11.82,94.0,1,24,13
0.0,121.01,123.01,14.51,0.02,12.53,95.0,1,24,14
0.66,12.68,13.12,8.36,0.14,7.4,95.0,1,24,15
33.34,0.73,1.6300000000000001,47.92,0.0,13.74,95.0,1,24,16
0.0,7.9,0.0,16.740000000000002,0.0,24.64,94.0,1,24,17
1678.67,0.78,3.79,1740.21,22.15,80.68,94.0,1,24,18
2036.48,0.0,3.08,2098.9,11.07,70.41,71.0,1,24,19
78.13,7.3500000000000005,0.1,91.24000000000001,0.09,23.57,46.0,1,24,20
33.08,4.8100000000000005,0.03,54.85,0.0,26.55,46.0,1,24,21
0.0,7.800000000000001,0.0,16.55,0.0,24.35,46.0,1,24,22
32.81,4.78,0.0,52.99,0.0,24.96,46.0,1,24,23
0.0,7.800000000000001,0.0,17.12,0.0,24.919999999999998,45.0,1,25,0
0.0,7.800000000000001,0.0,18.32,0.0,26.12,45.0,1,25,1
32.75,4.78,0.11,55.21,0.0,27.13,45.0,1,25,2
0.0,8.01,0.0,18.87,0.0,26.88,45.0,1,25,3
31.86,5.07,0.5,55.04,0.0,27.75,44.0,1,25,4
1.76,7.54,0.0,20.28,0.0,26.06,44.0,1,25,5
0.0,7.800000000000001,0.0,17.54,0.0,25.34,44.0,1,25,6
33.51,4.83,0.06,54.93,0.0,26.19,44.0,1,25,7
0.0,7.9,0.0,18.0,0.0,25.9,43.0,1,25,8
10.15,2.04,3.78,23.6,0.0,11.77,43.0,1,25,9
9.12,58.58,67.07,35.99,0.0,18.38,42.0,1,25,10
0.0,128.66,126.33,7.2,0.18,9.71,42.0,1,25,11
1.63,119.18,156.11,46.99,0.4,8.83,43.0,1,25,12
0.0,128.06,129.25,7.25,0.2,6.26,44.0,1,25,13
0.0,138.4,139.08,4.98,0.33,4.63,45.0,1,25,14
11.72,24.49,46.27,50.23,0.21,16.94,46.0,1,25,15
0.6,10.2,7.38,6.32,0.0,8.540000000000001,45.0,1,25,16
20.259999999999998,6.2,0.0,40.03,0.0,25.97,45.0,1,25,17
12.110000000000001,6.84,0.0,30.200000000000003,0.0,24.93,44.0,1,25,18
0.0,8.1,0.0,16.52,0.0,24.62,44.0,1,25,19
34.24,4.72,0.0,56.91,0.0,27.39,44.0,1,25,20
0.0,7.800000000000001,0.0,18.4,0.0,26.2,43.0,1,25,21
0.0,7.800000000000001,0.0,18.330000000000002,0.0,26.13,43.0,1,25,22
34.17,4.8100000000000005,0.0,57.04,0.0,27.68,43.0,1,25,23
0.0,7.800000000000001,0.0,17.82,0.0,25.62,42.0,1,26,0
18.95,6.11,0.0,38.26,0.0,25.419999999999998,42.0,1,26,1
13.35,6.49,0.0,33.12,0.0,26.259999999999998,42.0,1,26,2
0.0,8.01,0.0,19.49,0.0,27.5,41.0,1,26,3
35.02,4.73,0.0,57.339999999999996,0.0,27.05,41.0,1,26,4
0.0,7.800000000000001,0.0,17.34,0.0,25.14,41.0,1,26,5
0.0,7.9,0.0,16.76,0.0,24.66,41.0,1,26,6
32.8,5.17,0.0,55.9,0.0,28.27,40.0,1,26,7
0.08,6.69,0.0,14.27,0.0,20.88,40.0,1,26,8
3.7800000000000002,16.69,17.92,15.21,1.07,11.27,40.0,1,26,9
1.51,176.93,211.91,42.199999999999996,0.55,6.26,39.0,1,26,10
0.0,705.44,707.02,3.93,0.5599999999999999,2.91,40.0,1,26,11
0.0,1311.53,1340.14,36.54,0.8500000000000001,8.78,46.0,1,26,12
0.0,897.67,908.12,18.61,0.22,8.38,58.0,1,26,13
0.0,721.27,723.11,4.46,0.45,3.0700000000000003,66.0,1,26,14
34.15,45.75,48.12,49.69,2.2,15.37,72.0,1,26,15
1.31,6.73,0.12,14.34,0.12,19.86,73.0,1,26,16
0.0,5.08,0.0,13.58,0.0,18.66,72.0,1,26,17
34.88,4.55,0.25,55.86,0.0,25.28,72.0,1,26,18
0.0,7.800000000000001,0.0,15.920000000000002,0.0,23.72,71.0,1,26,19
0.0,7.9,0.0,15.91,0.0,23.81,71.0,1,26,20
33.08,4.68,0.36,55.24,0.0,26.48,71.0,1,26,21
0.0,7.800000000000001,0.0,16.46,0.0,24.26,70.0,1,26,22
13.84,6.63,0.0,33.84,0.0,26.63,70.0,1,26,23
20.03,5.95,0.0,41.78,0.0,27.7,70.0,1,27,0
0.0,7.800000000000001,0.0,19.99,0.0,27.79,69.0,1,27,1
23.03,5.720000000000001,0.19,46.59,0.0,29.09,69.0,1,27,2
11.29,6.84,0.1,31.9,0.0,27.35,69.0,1,27,3
0.0,7.800000000000001,0.0,18.13,0.0,25.93,68.0,1,27,4
26.49,5.46,0.05,49.57,0.0,28.49,68.0,1,27,5
8.82,7.21,0.0,27.86,0.0,26.25,68.0,1,27,6
0.0,8.98,0.0,17.07,0.0,26.05,67.0,1,27,7
27.39,6.1,0.03,48.41,0.0,27.09,67.0,1,27,8
6.75,27.55,24.45,19.96,0.07,16.38,67.0,1,27,9
0.73,6.0,4.75,5.37,0.02,5.91,67.0,1,27,10
0.59,158.13,187.29,36.019999999999996,0.26,6.57,66.0,1,27,11
0.0,645.39,659.69,20.29,0.43,6.42,66.0,1,27,12
0.0,386.1,385.76,3.27,0.31,3.9200000000000004,72.0,1,27,13
24.17,45.66,45.05,39.769999999999996,0.0,16.21,76.0,1,27,14
9.27,204.39000000000001,203.44,19.61,0.14,11.43,75.0,1,27,15
0.06,6.72,6.57,4.3,0.01,4.4,76.0,1,27,16
18.21,4.9,0.1,34.94,0.0,21.56,76.0,1,27,17
16.349999999999998,6.2700000000000005,0.11,35.06,0.0,24.87,75.0,1,27,18
0.0,7.98,0.0,18.51,0.0,26.49,75.0,1,27,19
17.84,7.01,0.07,37.75,0.0,26.85,75.0,1,27,20
34.24,4.55,0.03,56.34,0.0,26.62,74.0,1,27,21
0.0,7.9,0.0,18.05,0.0,25.95,74.0,1,27,22
0.0,7.800000000000001,0.0,17.96,0.0,25.76,74.0,1,27,23
34.95,4.63,0.0,58.93,0.0,28.61,73.0,1,28,0
0.0,7.800000000000001,0.0,17.66,0.0,25.46,73.0,1,28,1
0.0,7.800000000000001,0.0,18.05,0.0,25.85,73.0,1,28,2
28.57,5.5600000000000005,0.15000000000000002,50.355,0.0,27.195,72.0,1,28,3
7.09,7.0200000000000005,0.0,24.650000000000002,0.0,24.58,72.0,1,28,4
0.0,7.82,0.0,17.02,0.0,24.84,72.0,1,28,5
0.0,8.36,0.0,17.03,0.0,25.39,71.0,1,28,6
33.47,4.91,0.38,54.02,0.0,25.08,71.0,1,28,7
0.0,7.01,0.0,14.46,0.0,21.47,71.0,1,28,8
0.0,174.77,175.55,6.9,0.14,6.26,70.0,1,28,9
5.82,282.59000000000003,313.13,48.76,1.1700000000000002,13.57,71.0,1,28,10
1.08,553.94,551.9,8.85,0.93,10.74,74.0,1,28,11
0.0,682.26,687.56,9.77,1.86,6.33,80.0,1,28,12
0.0,619.6,893.55,24.88,251.48,2.41,86.0,1,28,13
0.06,0.25,530.77,69.58,464.27,3.27,100.0,1,28,14
0.06,0.06,279.88,32.55,247.33,0.0,100.0,1,28,15
1.23,0.26,69.27,20.919999999999998,50.04,0.94,100.0,1,28,16
43.93,1.4000000000000001,0.05,62.14,0.0,19.56,99.0,1,28,17
94.19,5.720000000000001,0.0,113.49,0.0,25.330000000000002,98.0,1,28,18
0.0,7.86,0.0,17.47,0.0,25.33,97.0,1,28,19
2.37,7.86,0.0,20.93,0.0,26.419999999999998,97.0,1,28,20
34.6,4.78,0.0,55.51,0.0,25.689999999999998,96.0,1,28,21
0.0,7.800000000000001,0.0,18.05,0.0,25.85,96.0,1,28,22
0.0,7.800000000000001,0.0,18.580000000000002,0.0,26.38,95.0,1,28,23
28.44,5.2700000000000005,0.0,52.56,0.0,29.39,95.0,1,29,0
6.58,7.12,0.0,25.54,0.0,26.08,95.0,1,29,1
0.0,7.800000000000001,0.0,17.8,0.0,25.599999999999998,94.0,1,29,2
0.0,8.01,0.0,18.435,0.0,26.445,94.0,1,29,3
35.11,4.55,0.0,57.8,0.0,27.24,94.0,1,29,4
0.0,7.800000000000001,0.0,17.22,0.0,25.02,92.0,1,29,5
0.0,7.84,0.0,16.830000000000002,0.0,24.67,92.0,1,29,6
17.2,6.34,0.05,37.05,0.0,26.14,92.0,1,29,7
17.75,5.34,0.03,32.28,0.18,20.02,91.0,1,29,8
0.0,154.51,153.74,4.13,0.02,4.92,91.0,1,29,9
0.0,180.75,180.89,5.7700000000000005,0.15,5.78,91.0,1,29,10
0.0,205.59,242.73,49.14,1.22,13.22,94.0,1,29,11
0.0,335.99,336.39,2.74,0.32,2.66,95.0,1,29,12
710.33,174.46,286.39,842.04,0.6100000000000001,20.39,95.0,1,29,13
1971.16,0.0,158.87,2155.02,0.15,25.14,85.0,1,29,14
1966.7,0.0,65.95,2056.61,0.33,24.29,60.0,1,29,15
1972.1200000000001,0.0,28.92,2022.81,0.03,21.8,35.0,1,29,16
871.98,1.32,1.86,893.9,2.76,24.14,13.0,1,29,17
1.48,7.5600000000000005,0.0,18.75,0.0,24.83,4.0,1,29,18
0.0,7.800000000000001,0.0,18.47,0.0,26.27,3.0,1,29,19
31.580000000000002,5.07,0.0,52.67,0.0,26.16,3.0,1,29,20
4.03,7.38,0.0,21.84,0.0,25.189999999999998,3.0,1,29,21
0.0,7.800000000000001,0.0,16.96,0.0,24.759999999999998,2.0,1,29,22
17.23,6.37,0.03,38.21,0.0,27.32,2.0,1,29,23
19.28,5.98,0.08,39.35,0.0,25.97,2.0,1,30,0
0.0,7.800000000000001,0.0,17.3,0.0,25.1,1.0,1,30,1
2.6100000000000003,7.54,0.1,22.09,0.0,26.92,1.0,1,30,2
28.46,5.87,0.52,66.23,0.0,43.120000000000005,1.0,1,30,3
0.0,7.800000000000001,0.0,23.82,0.0,31.62,0.0,1,30,4
0.0,7.800000000000001,0.0,24.07,0.0,31.87,0.0,1,30,5
0.0,7.800000000000001,0.0,61.32,0.0,69.12,0.0,1,30,6
0.0,7.9,0.0,23.42,0.0,31.32,0.0,1,30,7
0.0,9.23,0.0,21.54,0.0,30.77,0.0,1,30,8
0.0,169.87,187.58,61.23,0.0,43.52,0.0,1,30,9
0.0,135.8,135.95,6.94,0.21,7.0,1.0,1,30,10
0.0,215.75,217.17,3.45,0.26,2.29,2.0,1,30,11
0.0,284.34,322.61,50.32,0.48,12.53,2.0,1,30,12
0.0,241.96,243.28,4.08,0.49000000000000005,3.25,4.0,1,30,13
0.0,250.84,250.51,6.45,0.04,6.82,8.0,1,30,14
2.71,73.46,115.84,53.06,2.1399999999999997,10.11,10.0,1,30,15
0.0,42.21,43.910000000000004,13.91,0.0,12.21,10.0,1,30,16
0.12,5.640000000000001,0.05,12.81,0.0,18.28,10.0,1,30,17
32.63,4.78,0.18,54.25,0.0,26.22,10.0,1,30,18
0.0,7.82,0.0,15.71,0.0,23.53,9.0,1,30,19
0.0,7.800000000000001,0.0,16.880000000000003,0.0,24.68,9.0,1,30,20
32.36,4.71,0.0,55.4,0.0,27.75,9.0,1,30,21
0.0,7.800000000000001,0.0,16.950000000000003,0.0,24.75,9.0,1,30,22
0.0,7.800000000000001,0.0,17.67,0.0,25.47,8.0,1,30,23
33.69,4.68,0.03,58.13,0.0,29.09,8.0,1,31,0
0.0,7.800000000000001,0.0,17.79,0.0,25.59,8.0,1,31,1
11.4,6.76,0.0,32.8,0.0,28.16,8.0,1,31,2
22.35,5.775,0.0,43.675,0.0,27.1,6.0,1,31,3
0.0,7.800000000000001,0.0,17.3,0.0,25.099999999999998,6.0,1,31,4
23.9,5.720000000000001,0.0,43.76,0.0,25.58,6.0,1,31,5
9.16,6.890000000000001,0.0,27.42,0.0,25.15,5.0,1,31,6
0.0,7.82,0.0,16.540000000000003,0.0,24.36,5.0,1,31,7
33.96,5.1000000000000005,1.29,54.36,0.0,24.28,5.0,1,31,8
0.0,155.53,155.87,4.66,0.47,4.79,4.0,1,31,9
0.0,170.35,172.15,10.39,0.22,8.81,5.0,1,31,10
18.32,18.0,34.71,53.57,0.0,18.54,6.0,1,31,11
0.17,99.97,102.81,10.030000000000001,0.18,7.2,6.0,1,31,12
0.0,123.44,123.34,8.33,0.02,8.450000000000001,6.0,1,31,13
5.33,49.83,83.93,52.22,1.9000000000000001,14.69,8.0,1,31,14
0.0,62.13,60.839999999999996,10.01,0.02,11.32,8.0,1,31,15
16.2,3.5300000000000002,1.87,28.0,0.0,13.55,8.0,1,31,16
18.38,4.3500000000000005,0.83,34.22,0.0,19.38,8.0,1,31,17
0.0,7.82,0.0,15.09,0.0,22.91,6.0,1,31,18
32.67,4.8100000000000005,0.25,53.46,0.0,25.35,6.0,1,31,19
1.4,7.54,0.0,16.86,0.0,23.0,5.0,1,31,20
0.0,7.800000000000001,0.0,16.16,0.0,23.96,5.0,1,31,21
35.06,4.7,0.05,55.63,0.0,25.22,5.0,1,31,22
0.0,7.800000000000001,0.0,18.2,0.0,26.0,4.0,1,31,23
0.0,7.800000000000001,0.0,77.23,0.0,85.03,0.0,2,1,0
0.0,7.800000000000001,0.0,64.08,0.0,71.88,0.0,2,1,1
0.0,7.800000000000001,0.0,39.51,0.0,47.31,0.0,2,1,2
0.0,8.01,0.0,47.379999999999995,0.0,55.39,0.0,2,1,3
0.0,7.800000000000001,0.0,61.089999999999996,0.0,68.89,0.0,2,1,4
0.0,7.800000000000001,0.0,26.83,0.0,34.63,0.0,2,1,5
0.0,7.800000000000001,0.0,61.52,0.0,69.32000000000001,0.0,2,1,6
0.0,7.800000000000001,0.0,56.52,0.0,64.32000000000001,0.0,2,1,7
0.0,7.84,0.0,32.01,0.0,39.85,0.0,2,1,8
0.0,5.23,0.05,634.04,0.0,639.22,0.0,2,1,9
0.0,0.9299999999999999,15.14,423.0,0.0,408.79,0.0,2,1,10
0.0,41.29,57.95,29.86,0.0,13.2,0.0,2,1,11
0.0,27.12,28.45,23.93,0.0,22.6,0.0,2,1,12
